volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	publ	note	full_text
				John E. Warriner, John H. Treanor, Norman H. Naas.	Teacher's manual to accompany English grammar and composition. Grade 8.	A477042	1960-12-15	RE393908	1988-08-26	Alison Warriner|C||Jean Warriner McLemore|C||Richard Treanor|C||John H. Treanor, Jr.|C							
					Organic syntheses.  Vol. 40.  Edited by Melvin S. Newman, author of renewable matter: Organic Syntheses, Inc.	A477208	1960-12-15	RE427966	1988-12-05	Organic Syntheses, Inc.|PWH							
				Ernest Eugene Helm.	Music at the court of Frederick the Great.	A477224	1960-12-15	RE381982	1988-04-04	Ernest Eugene Helm|A							
				William Shakespeare, edited by Louis B. Wright & Virginia A. LaMar.	Henry IV, part 1.|The History of Henry the Fourth, part 1.	A477280	1960-12-15	RE428412	1988-12-20	Frances B. Wright|W||William G. LaMar|NK							
				Henry Slesar.	Clean crimes and neat murders.	A477638	1960-12-15	RE405716	1988-11-29	Henry Slesar|A							
				Jesse J. Dossick.	Doctoral research on Russia and the Soviet Union.	A478496	1960-12-15	RE398721	1988-10-25	Jesse J. Dossick|A							
				Robert Frost.	Accidentally on purpose.	A478661	1960-12-15	RE381652	1988-04-14	Alfred Edwards|E							
				Paul Jacques Grillo.	What is design?  Book.	A478828	1960-12-15	RE409803	1988-12-27	Paul Jacques Grillo|A							
					Triple trouble for Rupert.  Text: Ann McGovern (Ann McGovern Scheiner) & Lilian Moore, artist: Mary Stevens.	A479150	1960-12-15	RE379066	1988-02-29	Ann McGovern Scheiner|A							
					Triple trouble for Rupert.  No. TX258.	A479150	1960-12-15	RE385850	1988-05-10	Scholastic, Inc.|PWH							
					Mirrors.  No. TX184.	A479151	1960-12-15	RE385851	1988-05-10	Scholastic, Inc.|PWH							
					Survival.  No. SLU30.	A479152	1960-12-15	RE385852	1988-05-10	Scholastic, Inc.|PWH							
					Teacher's notebook and lesson plans.  No. SLU10.	A479153	1960-12-15	RE385853	1988-05-10	Scholastic, Inc.|PWH							
				Winnie Crandall Saunders.	Daughters of Dakota.	A479370	1960-12-15	RE412605	1988-12-30	Elizabeth S. Lange|C							
					Reports of cases determined in the District Courts of Appeal of the state of California.  Vol. 179, 2nd ser.	A479471	1960-12-15	RE394439	1988-09-01	Bancroft-Whitney Company|PWH							
				Giovanni Battista Buonamente, historical notes: Mary Helen Rasmussen.	Sonata from Sonate et canzoni; libro sesto.  For seven-part brass choir.	A479586	1960-12-15	RE387668	1988-06-21	Mary Helen Rasmussen|A							
					Swiss family Robinson.  No. TX260.	A480138	1960-12-15	RE385854	1988-05-10	Scholastic, Inc.|PWH							
					King Features weekly.	A481083	1960-12-15	RE408169	1988-12-16	King Features Syndicate, Inc.|PCW							
					King Features illustrated weekly.	A481088	1960-12-15	RE408174	1988-12-16	King Features Syndicate, Inc.|PCW							
					Ripley's Believe It or Not!  Cartoon feature.  Cartoon drawing and text: Paul Frehm.	A481088	1960-12-15	RE404132	1988-12-09	Ripley International, Inc.|PWH							
				Golden Press, Inc., employer for hire of Nancy Fielding Hulick & Stina Nagel.	ABC Cut out coloring book.  No. GF 172.	A482075	1960-12-15	RE402443	1988-11-28	Western Publishing Company, Inc.|PWH							
				Whitman Publishing Company, employer for hire of Clarence Biers.	Big dots for tiny tots.  No. 1264.	A482076	1960-12-15	RE402069	1988-11-28	Western Publishing Company, Inc.|PWH							
					The Big wave.  No. TX269.	A483069	1960-12-15	RE385855	1988-05-10	Scholastic, Inc.|PWH							
				Burr Shafer.	The Wonderful world of J. Wesley Smith.|Through history with J. Wesley Smith	A497182	1960-12-15	RE407586	1988-12-16	Evelyn Lanning Shafer|W					Half of the cartoons prev. appeared in Through history with J. Wesley Smith and Through more history with J. Wesley Smith.		
				William Sanford LaSor.	Complete works of Josephus.	A498248	1960-12-15	RE374283	1988-02-11	Kregel Publications|PWH							
				Alan C. Aisenberg.	The Glycolysis and respiration of tumors.	A499966	1960-12-15	RE384634	1988-05-27	Academic Press, Inc.|PWH							
				Martin Summerfield.	Progress in astronautics and rocketry.  Vol. 2: liquid rockets and propellants.	A499967	1960-12-15	RE384633	1988-05-27	Academic Press, Inc.|PWH							
				Ivan R. Stewart.	Personal evangelism workbook.	A500535	1960-12-15	RE382238	1988-04-04	Ivan R. Stewart|A							
				Beverly Duncan & Philip M. Hauser.	Housing a metropolis--Chicago.	A507295	1960-12-15	RE406311	1988-12-15	Beverly Duncan|A||Philip M. Hauser|A							
				Ellery Queen, pseud. of Frederick Dannay and Manfred B. Lee.	Ellery Queen.  No. 1165.	A514759	1960-12-15	RE399466	1988-10-28	Richard Dannay|C||Douglas Dannay|C||Catherine B. Lee|W							
				C. S. Hammond & Company.	Hammond's Human anatomy atlas.	A568682	1960-12-15	RE401653	1988-11-23	Hammond, Inc.|PWH							
				L. Ron Hubbard.	HCO bulletin of December 15, 1960, Presession.  No. 37.	A814202	1960-12-15	RE405044	1988-12-06	Mary Sue Hubbard|W							
				Charles Exbrayat.	Imogene est de retour.	AFO32673	1960-12-15	RE375951	1988-01-19	Charles Exbrayat|A							
				Alain, pseud. of Emile Chartier.	Propos d'un Normand (1906-1914)  T. 5.	AFO32684	1960-12-15	RE390158	1988-07-28	Ville du Vesinet|PPW							
				Pol Vandromme.	Ayme.	AFO32685	1960-12-15	RE394060	1988-07-28	Pol Vandromme|A							
				Anne Philipe & Claude Roy.	Gerard Philipe.	AFO32722	1960-12-15	RE390159	1988-07-28	Anne Philipe|A||Claude Roy|A							
					Chicago daily tribune.  Vol. 119, no. 300, Dec. 15, 1960.	B873087	1960-12-15	RE376741	1988-02-19	Chicago Tribune Company|PCW							
					The Wall Street journal.  Vol. 156, no. 117, Dec. 15, 1960.	B873112	1960-12-15	RE403584	1988-12-09	Dow Jones & Company, Inc.|PCW							
					The New York times.  Vol. 110, no. 37581, Dec. 15, 1960.	B873217	1960-12-15	RE392129	1988-08-01	New York Times Company|PCW							
					The Sperry and Hutchinson Company magazine.	B873525	1960-12-15	RE405883	1988-12-15	Sperry and Hutchinson Company, Inc.|PWH							
					The Journal of biological chemistry.  Vol. 235, no. 12, Dec. 1960.	B873687	1960-12-15	RE391053	1988-06-28	American Society for Biochemistry and Molecular Biology, Inc.|PCW							
					Southern reporter, second series.  Vol. 124, no. 2, Dec. 15, 1960.	B873818	1960-12-15	RE407500	1988-12-16	West Publishing Company|PWH							
					New York supplement, second series.  Vol. 206, no. 5 & v. 207, no. 1, Dec. 13, 1960.	B873823	1960-12-15	RE407505	1988-12-16	West Publishing Company|PWH							
					The Christian Science monitor, Boston.  Vol. 53, no. 18, Dec. 15, 1960.	B873962	1960-12-15	RE369177	1988-01-07	Christian Science Publishing Society|PWH							
					The Washington post and times herald.  Vol. 84, no. 10, Dec. 15, 1960.	B874119	1960-12-15	RE403764	1988-12-08	Washington Post Company|PCW							
					Daily news.  Vol. 42, no. 148, Dec. 15, 1960.	B874155	1960-12-15	RE396820	1988-10-03	New York News, Inc.|PWH							
					Little Orphan Annie.	B874155	1960-12-15	RE411689	1988-12-30	Tribune Media Services, Inc.|PWH							
					Daily variety.  Vol. 110, no. 8, Dec. 15, 1960.	B874187	1960-12-15	RE395816	1988-09-23	Daily Variety, Ltd.|PWH							
					The New Yorker.  Vol. 36, no. 44, Dec. 17, 1960.	B874322	1960-12-15	RE395315	1988-09-22	New Yorker Magazine, Inc.|PCW							
					Chemical & engineering news.  Vol. 38, no. 51, Dec. 19, 1960.	B874652	1960-12-15	RE409519	1988-12-27	American Chemical Society|PCW							
				Bob Hope.	The Adventures of Bob Hope.  No. 67, Feb.-Mar. 1961.	B874693	1960-12-15	RE387586	1988-07-05	Bob Hope|PWH							
					Unknown worlds.  No. 5, Feb. 1961.	B874935	1960-12-15	RE409125	1988-12-20	Marvel Entertainment Group, Inc.|PCW							
					Reviews of modern physics.  Vol. 32, no. 4, Oct. 1960.	B874959	1960-12-15	RE388983	1988-07-07	American Institute of Physics|PCW							
					Superman.  No. 143, Feb. 1961.	B874991	1960-12-15	RE395737	1988-09-26	Comics, Inc.|PWH							
					Falling in love.  No. 41, Mar. 1961.	B874992	1960-12-15	RE395738	1988-09-26	Comics, Inc.|PWH							
					The Wall Street journal.  Nov. 1960.	B875058	1960-12-15	RE403591	1988-12-09	Dow Jones & Company, Inc.|PCW							
					Jack and Jill.  Vol. 23, no. 3, Jan. 1961.	B875952	1960-12-15	RE390323	1988-07-14	Benjamin Franklin Literary & Medical Society, Inc.|PCW							
				Curtis Publishing Company.	Jack and Jill.  Vol. 23, no. 3, Jan. 1961.	B875952	1960-12-15	RE414038	1988-12-20	Marvel Entertainment Group, Inc.|PCW							
					Little Lotta.  Vol. 1, no. 34, Mar. 1961.	B875963	1960-12-15	RE438907	1988-12-30	Harvey Publications, Inc.|PWH							
					Hot Stuff, the little devil.  Vol. 1, no. 33, Mar. 1961.	B875964	1960-12-15	RE438908	1988-12-30	Harvey Publications, Inc.|PWH							
					Richie Rich.  Vol. 1, no. 3, Mar. 1961.	B875965	1960-12-15	RE439177	1988-12-30	Harvey Publications, Inc.|PWH							
					Pat Sullivan's Felix the Cat.  Vol. 1, no. 114, Mar. 1961.	B875966	1960-12-15	RE408243	1988-12-16	King Features Syndicate, Inc.|PCW							
					Chic Young's Dagwood comics.  Vol. 1, no. 118, Mar. 1961.	B875967	1960-12-15	RE408244	1988-12-16	King Features Syndicate, Inc.|PCW							
					Playful Little Audrey.  Vol. 1, no. 26, Mar. 1961.	B875968	1960-12-15	RE439178	1988-12-30	Harvey Publications, Inc.|PWH							
					The Friendly ghost, Casper.  Vol. 1, no. 31, Mar. 1961.	B875969	1960-12-15	RE438909	1988-12-30	Harvey Publications, Inc.|PWH							
					Baby Huey, the baby giant.  Vol. 1, no. 32, Mar. 1961.	B875970	1960-12-15	RE438910	1988-12-30	Harvey Publications, Inc.|PWH							
					Spooky.  Vol. 1, no. 53, Mar. 1961.	B875971	1960-12-15	RE438911	1988-12-30	Harvey Publications, Inc.|PWH							
					The Georgia review.  Winter 1960.	B876468	1960-12-15	RE374003	1988-02-02	University of Georgia|PCW							
					New England journal of medicine.  Vol. 263, no. 24, Dec. 15, 1960.	B877721	1960-12-15	RE388937	1988-07-18	Massachusetts Medical Society|PCW							
				John E. Eichenlaub.	Relax? A Minnesota doctor tells you how.	B879778	1960-12-15	RE400866	1988-11-15	John E. Eichenlaub|A							
					Everywoman's family circle.  Vol. 58, no. 1, Jan. 1961.	B879778	1960-12-15	RE404757	1988-12-07	Family Circle, Inc.|PCW						In notice: 1961	
					The Journal of infectious diseases.  Vol. 107, no. 3.	B879913	1960-12-15	RE392004	1988-08-08	University of Chicago|PCW							
					Bulletin of the center for children's books.  Vol. 14, no. 4.	B879919	1960-12-15	RE391287	1988-07-25	University of Chicago|PCW							
				Napoleon Hill Associates.	Success unlimited.  Vol. 8, no. 1, Jan. 1961.	B880950	1960-12-15	RE401569	1988-12-05	W. Clement Stone|PCW							
					Motion picture.  Vol. 51, no. 601.	B885759	1960-12-15	RE370198	1988-04-11	Diamandis Communications, Inc.|PCW							
					True confessions.  Vol. 69, no. 463.	B885764	1960-12-15	RE370201	1988-04-11	Diamandis Communications, Inc.|PCW							
					The Bulletin of mathematical biophysics.  Vol. 22, no. 4.	B887267	1960-12-15	RE396961	1988-10-06	University of Chicago|PCW							
					Children's playmate magazine.  Vol. 32, no. 7, Jan. 1961.	B904016	1960-12-15	RE390864	1988-07-18	Benjamin Franklin Literary & Medical Society, Inc.|PCW							
					Infra-red spectogram.  No. 16,901-17,350.	B904701	1960-12-15	RE381023	1988-03-01	Sadtler Research Laboratories|PWH							
				Walt Disney Productions.	Walt Disney's Mickey Mouse.  No. 76, Feb.-Mar. 1961.	B914065	1960-12-15	RE381002	1988-03-14	Walt Disney Company|PWH							
					Tom and Jerry comics.  Vol. 1, no. 199, Feb. 1961.	B914066	1960-12-15	RE380626	1988-03-30								
				Philippe Heriat.	Les Joies de la famille; play.	DFO1042	1960-12-15	RE416236	1988-12-28	Philippe Heriat|A							
				Marguerite Duras.	Hiroshima, mon amour.	DFO1051	1960-12-15	RE391660	1988-07-28	Marguerite Duras|A							
				Ray Russell.	Bimini.	DU52263	1960-12-15	RE393303	1988-01-07	Ray Russell|A							
				Paul Popenoe & Dorothy Cameron Disney.	Can this marriage be saved?	A448483	1960-12-16	RE406473	1988-12-16	Paul Popenoe|A							
				James Gray.	Education for nursing; a history of the University of Minnesota school.	A477222	1960-12-16	RE398530	1988-10-25	James Gray|A							
					The 30th giant crossword puzzle book.  Editor: Arthur M. Lounsbery, pseud.	A477886	1960-12-16	RE380701	1988-03-16	Crown Publishers, Inc.|PWH							
				Alma M. Reed.	The Mexican muralists.	A477887	1960-12-16	RE404685	1988-12-13	Alma M. Reed|A							
				Archie P. Allen.	Coach's guide to defensive baseball.	A478262	1960-12-16	RE398629	1988-10-19	Archie P. Allen|A							
					Atlantic reporter, second series.  Vol. 163.	A478508	1960-12-16	RE408296	1988-12-16	West Publishing Company|PWH							
					Advance California reports.  Vol. 21, no. 51.	A478513	1960-12-16	RE395405	1988-09-01	Bancroft-Whitney Company|PWH							
					Word and sacrament.  No. 1.  Edited by E. Theodore Bachmann, general editor: Helmut T. Lehmann.	A478772	1960-12-16	RE405601	1988-12-15	Augsburg Fortress|PWH							
				Robert E. Heard.	Tax's accounting-booking system.|Tax's family budget system.	A478784	1960-12-16	RE371406	1988-01-11	Robert E. Heard|A							
				Anthony F. DePalma.	Clinical orthopaedics.  No. 18.	A478965	1960-12-16	RE388743	1988-07-20	Anthony F. DePalma|A							
					The Autobiography of science.  Edited by Forest Ray Moulton and Justus J. Schifferes.	A480474	1960-12-16	RE378321	1988-02-26	Justus J. Schifferes|A							
				Jules Bergman.	Ninety seconds to space.	A480475	1960-12-16	RE388182	1988-07-12	David Ian Bergman|C							
				Nelson Doubleday, Inc., as employer in a work made for hire of Raye R. Platt.	Finland.	A480553	1960-12-16	RE378322	1988-02-26	Doubleday Book & Music Clubs, Inc.|PWH							
					Negative making for professional photographers.	A487139	1960-12-16	RE411295	1988-12-21	Eastman Kodak Company|PWH							
				Lillian S. Freehof.	The Savage.	A487489	1960-12-16	RE389185	1988-07-13	Lillian Freehof|A							
				Donald P. LeGalley.	Guidance, navigation, tracking and space physics.  Vol. 3 of ballistic missile and space technology.	A499965	1960-12-16	RE384632	1988-05-27	Academic Press, Inc.|PWH							
				C. A. S. Williams, new introd. by Kazimitsu W. Kato.	Encyclopedia of Chinese symbolism and art motives.	A943350	1960-12-16	RE380570	1988-03-11	Julian Press, Inc.|PWH							
					Pearls of wisdom.  Vol. 3, no. 51, Dec. 16, 1960.	B211092	1960-12-16	RE382921	1988-05-09								
					The Wall Street journal.  Vol. 156, no. 118, Dec. 16, 1960.	B873110	1960-12-16	RE403582	1988-12-09	Dow Jones & Company, Inc.|PCW							
					The New York times.  Vol. 110, no. 37582, Dec. 16, 1960.	B873220	1960-12-16	RE392132	1988-08-01	New York Times Company|PCW							
					Daily news.  Vol. 42, no. 149, Dec. 16, 1960.	B873246	1960-12-16	RE396808	1988-10-03	New York News, Inc.|PWH							
					Little Orphan Annie.	B873246	1960-12-16	RE411677	1988-12-30	Tribune Media Services, Inc.|PWH							
					The Washington post and times herald.  Vol. 84, no. 11, Dec. 16, 1960.	B873299	1960-12-16	RE403754	1988-12-08	Washington Post Company|PCW							
					West's California reporter.  Vol. 8, no. 7, Dec. 19, 1960.	B873806	1960-12-16	RE407488	1988-12-16	West Publishing Company|PWH							
					Supreme Court reporter.  Vol. 81, no. 3, Dec. 15, 1960.	B873807	1960-12-16	RE407489	1988-12-16	West Publishing Company|PWH							
					Atlantic reporter, second series.  Vol. 165, no. 2, Dec. 17, 1960.	B873826	1960-12-16	RE407508	1988-12-16	West Publishing Company|PWH							
					New Jersey reports and New Jersey Superior Court reports; index, synopsis, key number character, and syllabi.  Vol. 33 & 64, no. 49, Dec. 16, 1960.	B873827	1960-12-16	RE407509	1988-12-16	West Publishing Company|PWH							
					Chicago daily tribune.  Vol. 119, no. 301, Dec. 16, 1960.	B873960	1960-12-16	RE376761	1988-02-19	Chicago Tribune Company|PCW							
					The Christian Science monitor, Boston.  Vol. 53, no. 19, Dec. 16, 1960.	B873966	1960-12-16	RE369299	1988-01-07	Christian Science Publishing Society|PWH							
					Daily variety.  Vol. 110, no. 9, Dec. 16, 1960.	B874182	1960-12-16	RE395811	1988-09-23	Daily Variety, Ltd.|PWH							
					Journal of criminal law, criminology & police science.  Vol. 51, no. 4, Nov.-Dec. 1960.	B874420	1960-12-16	RE411272	1988-12-27	Northwestern University School of Law|PCW							
					The Commonweal.  Vol. 73, no. 13, Dec. 23, 1960.	B874846	1960-12-16	RE382556	1988-01-19	Commonweal Foundation|PCW							
					The Atlantic monthly; periodical.  Vol. 207, no. 1, Jan. 1961.	B876324	1960-12-16	RE385393	1988-06-10	Atlantic Monthly Company|PCW							
				Jorge Guillen.	Snow.|The Atlantic monthly	B876324	1960-12-16	RE401304	1988-11-22	Teresa Gilman|C||Claudio Guillen|C							
					Duke mathematical journal.  Vol. 27, no. 4, Dec. 1960.	B876372	1960-12-16	RE372620	1988-01-22	Duke University Press|PCW							
					Journal of colloid science.  Vol. 15, no. 6, Dec. 1960.	B876490	1960-12-16	RE403043	1988-06-08	Academic Press, Inc.|PCW							
					Journal of petroleum technology.  Vol. 12, no. 12, Dec. 1960.	B876597	1960-12-16	RE368341	1988-01-12	Society of Petroleum Engineers|PWH							
					Survey of new building, Chicago metropolitan area.  Dec. 16, 1960.	B877190	1960-12-16	RE402416	1988-12-08	Bell Federal Savings and Loan Association|PWH							
					The Astrophysical journal supplement series.  Vol. 5, no. 46.	B879918	1960-12-16	RE393270	1988-08-24	University of Chicago|PCW							
					United Feature comics.  Vol. 21, no. 81.	B881868	1960-12-16	RE381849	1988-04-18	United Feature Syndicate, Inc.|PCW							
					Li'l Abner; comic strip.  Created by Alfred G. Capp as an employee for hire of United Feature Syndicate, Inc.	B881868	1960-12-16	RE397715	1988-10-14	Capp Enterprises, Inc.|PWH							
