volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
				Robert J. Burch, illustrator: W. R. Lohse.	A Funny place to live.	A556116	1962-03-16	RE479686	1990-05-18	Robert J. Burch|A						
				Emil E. Liers & Ray Sherin.	A Black bear's story.	A556117	1962-03-16	RE469570	1990-01-19	Patricia Liers McMurray|C						
					El Cuento de Ferdinando.  Cuento por Munro Leaf, ilustraciones de Robert Lawson, traduccion del ingles por Mrs. Clarence C. White (Pura Belpre)	A556118	1962-03-16	RE505666	1990-12-07	Penguin Books USA, Inc.|PWH						
				Kermit R. Olsen.	The Magnitude of prayer.	A556295	1962-03-16	RE509287	1990-12-27	Kermit R. Olsen|A						
				Ireene Wicker.	Young master artists.	A556381	1962-03-16	RE498828	1990-11-20	Ireene Wicker|A						
				Jean Gottmann.	A Geography of Europe.	A556642	1962-03-16	RE501600	1990-12-06	Jean Gottmann|A						
					The American college dictionary.  Editor: Clarence L. Barnhart.	A556962	1962-03-16	RE488404	1990-08-28	Random House, Inc.|PWH						
				Edward A. Tiryakian.	Sociologism and existentialism; two perspectives on the individual and society.	A557661	1962-03-16	RE500755	1990-11-29	Edward A. Tiryakian|A						
				John E. Blossom.	Unit tests for English for meaning.  No. 8.	A558305	1962-03-16	RE502808	1990-12-18	John K. Blossom|PPW					Annotated for teachers.	
				Charles Robert Darwin, annotated and with an introd. by Leonard Engel.	The Voyage of the Beagle.	A558826	1962-03-16	RE476871	1990-04-05	Catherine Engel|W						
				Doubleday & Company, Inc., as employer in a work made for hire of Yonny Segel.	Drafting made simple.	A559542	1962-03-16	RE477116	1990-04-05	Bantam Doubleday Dell Publishing Group, Inc.|PWH						
				Kenneth B. Haas.	Professional salesmanship, persuasion and motivation in marketing.	A560012	1962-03-16	RE510199	1990-12-21	Kenneth B. Haas|A						
				Frances Parkinson Keyes.	Therese; saint of a little way.	A560489	1962-03-16	RE493206	1990-10-10	Frances Parkinson Keyes Keidel|NK						
				Frances Parkinson Keyes.	St. Anne; grandmother of Our Saviour.	A560703	1962-03-16	RE493204	1990-10-10	Frances Parkinson Keyes Keidel|NK						
				Irving I. Katz.	The Jewish soldier from Michigan in the Civil War.	A562064	1962-03-16	RE490823	1990-09-17	Mrs. Irving I. Katz|W						
					Essays.  Edited by Leonard F. Dean.	A562354	1962-03-16	RE511473	1990-12-20	Leonard F. Dean|A						
				Merlin Ennis.	Umbundu: folk tales from Angola.	A565205	1962-03-16	RE493971	1990-10-09	Merlin Ennis|A						
				Carl Carmer, illustrator: Rafaello Busoni.	The Hudson River.	A565566	1962-03-16	RE477088	1990-04-23	Mrs. Carl Carmer|W						
				Adrian VanSinderen & James Hancock Blackwell.	The American Horse Shows Association, Inc., 1962 rule book.	A568021	1962-03-16	RE492482	1990-05-30	American Horse Shows Association, Inc.|PWH						
				Richard C. Brown.	The Human side of American history.	A570570	1962-03-16	RE502116	1990-12-11	Richard C. Brown|A						
				Fred N. Kimmel.	The Silver stallion.	A599127	1962-03-16	RE482367	1990-06-29	Fred N. Kimmel|A						
				Wallace West.	Outposts in space.	A599128	1962-03-16	RE512885	1990-12-18	Wallace West|A						
				Virginia Nielsen (Virginia Nielsen McCall)	The Mystery of Fyfe House; bk.	A599129	1962-03-16	RE482451	1990-06-08	Virginia Nielsen McCall|A						
				Rachel Cosgrove, pseud. of Rachel C. Payes.	Long journey home.	A599233	1962-03-16	RE512888	1990-12-18	Rachel C. Payes|A						
				Kathleen Harris, pseud. of Adelaide Humphries.	Jane Arden, space nurse.	A599234	1962-03-16	RE512889	1990-12-18	Adelaide Humphries|A						
				Margaret Vail McLeod, pseud. of Teresa Holloway.	The Loving cup.	A599236	1962-03-16	RE512890	1990-12-18	Teresa Holloway|A						
				Albert J. Dalton & Francoise Haguenau.	Tumors induced by viruses; ultrastructural studies.	A621851	1962-03-16	RE511280	1990-12-28	Academic Press, Inc.|PCW						
					The Evening news & star, Mar. 16, 1962|The Four Horsemen of the Apocalypse.  Pt. 5.	AI7858	1962-03-16	RE492515	1990-10-01							
					Fur and gold.  Text: Roderick L. Haig-Brown, ill. by Paul Duff.	AIO9263	1962-03-16	RE503701	1990-12-14	Valerie Haig-Brown|C||Alan Haig-Brown|C||Mary Haig-Brown Bowker|C||Celia Haig-Brown Vayro|C						
					Pearls of wisdom.  Vol. 5, no. 11, Mar. 16, 1962.	B210896	1962-03-16	RE509456	1990-12-31	Church Universal and Triumphant, Inc.|PWH						
				Stephen J. Flynn.	Florida, land of fortune.	B560018	1962-03-16	RE504454	1990-12-11	Kiplinger Washington Editors, Inc.|PWH						
					Dental radiography and photography.  Vol. 35, no. 1, 1962.	B958516	1962-03-16	RE500182	1990-12-03	Eastman Kodak Company|PWH						
					The Wall Street journal.  Vol. 159, no. 53, Mar. 16, 1962.	B958691	1962-03-16	RE520765	1990-12-31	Dow Jones & Company, Inc.|PCW						
					The New York times.  Vol. 111, no. 38037, Mar. 16, 1962.	B958753	1962-03-16	RE469636	1990-01-25	New York Times Company|PCW						
					Daily news.  Vol. 43, no. 227, Mar. 16, 1962.	B958764	1962-03-16	RE483326	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B958764	1962-03-16	RE509841	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 101, Mar. 16, 1962.	B958811	1962-03-16	RE503013	1990-12-12	Washington Post Company|PCW						
					The Journal of chemical physics.  Vol. 36, no. 4, Feb. 15, 1962.	B958836	1962-03-16	RE502183	1990-11-28	American Institute of Physics|PCW						
					Physics today.  Vol. 15, no. 3, Mar. 1962.	B958837	1962-03-16	RE502184	1990-11-28	American Institute of Physics|PCW						
					Language; journal of Linguistic Society of America.  Vol. 38, no. 1, Jan.-Mar. 1962.	B959374	1962-03-16	RE504303	1990-11-19	Linguistic Society of America|PCW						
					Chemical & engineering news.  Vol. 40, no. 12, Mar. 19, 1962.	B959713	1962-03-16	RE497898	1990-11-23	American Chemical Society|PCW						
					Daily variety.  Vol. 115, no. 9, Mar. 16, 1962.	B959918	1962-03-16	RE480348	1990-04-09	Daily Variety, Ltd.|PWH						
					Chicago daily tribune.  Vol. 121, no. 65, Mar. 16, 1962.	B959945	1962-03-16	RE470228	1990-02-12	Chicago Tribune Company|PCW						
					Los Angeles times.  Vol. 81, Mar. 17, 1962.	B960122	1962-03-16	RE467320	1990-03-16	Times-Mirror Company|PCW						
					Success unlimited.  Vol. 9, no. 4, Apr. 1962.	B960706	1962-03-16	RE489810	1990-08-27	W. Clement Stone|PCW						
					West's California reporter.  Vol. 19, no. 3, Mar. 19, 1962.	B961066	1962-03-16	RE468150	1990-03-26	West Publishing Company|PWH						
					Southern reporter, second series.  Vol. 137, no. 3, Mar. 15, 1962.	B961071	1962-03-16	RE468155	1990-03-26	West Publishing Company|PWH						
					Atlantic reporter, second series.  Vol. 177, no. 6, Mar. 17, 1962.	B961073	1962-03-16	RE468157	1990-03-26	West Publishing Company|PWH						
					Annals of physics.  Vol. 17, no. 3, Mar. 1962.	B961293	1962-03-16	RE509923	1990-12-24	Academic Press, Inc.|PCW						
					The Christian Science monitor, Boston.  Vol. 54, no. 93, Mar. 16, 1962.	B961401	1962-03-16	RE465133	1990-01-08	Christian Science Publishing Society|PWH						
					Archie comics.  No. 128, June 1962.	B961642	1962-03-16	RE510790	1990-12-27	Archie Comic Publications, Inc.|PCW						
					Archie joke book.  No. 62, June 1962.	B961643	1962-03-16	RE510791	1990-12-27	Archie Comic Publications, Inc.|PCW						
					Pep comics.  No. 155, June 1962.	B961648	1962-03-16	RE510796	1990-12-27	Archie Comic Publications, Inc.|PCW						
					Clavier.  Vol. 1, no. 1, Mar.-Apr. 1962.	B962585	1962-03-16	RE478650	1990-06-12	Instrumentalist Company|PWH						
					Tarzan.  No. 1619 (7063-7068)	B963174	1962-03-16	RE474380	1990-03-21	Edgar Rice Burroughs, Inc.|PWH						
					United Feature comics.  Vol. 23, no. 11.	B963174	1962-03-16	RE478591	1990-05-09	United Feature Syndicate, Inc.|PCW						
					Li'l Abner; comic strip.  Created by Alfred G. Capp as an employee for hire of United Feature Syndicate, Inc.	B963174	1962-03-16	RE495444	1990-11-19	Capp Enterprises, Inc.|PWH						
					Survey of new building, Chicago Metropolitan Area.  Mar. 6, 1962.	B965507	1962-03-16	RE493365	1990-10-09	Bell Federal Savings and Loan Association|PWH						
				Richard W. Wetherill.	Contributor's newsletter.  Vol. 1, no. 11, Mar. 1962.	B967931	1962-03-16	RE499295	1990-11-30	Lou D. Wetherill|W						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	Current events.  Vol. 61, no. 25, Mar. 26-30, 1962.	B972319	1962-03-16	RE490581	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	Current science.  Vol. 47, no. 25, Mar. 26-30, 1962.	B972320	1962-03-16	RE490582	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	Every week.  Vol. 28, no. 25, Mar. 26-30, 1962.	B972321	1962-03-16	RE490583	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader picture reader.  Vol. 39, no. 25, Mar. 26-30, 1962.	B972322	1962-03-16	RE490584	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader news reader.  Vol. 31, no. 25, Mar. 26-30, 1962.	B972323	1962-03-16	RE490194	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader news story.  Vol. 31, no. 25, Mar. 26-30, 1962.	B972324	1962-03-16	RE490585	1990-09-11	Field Publications, L.P.|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader news parade.  Vol. 43, no. 25, Mar. 26-30, 1962.	B972325	1962-03-16	RE491375	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications Limited Partnership & Wesleyan University, in a work made for hire.	My weekly reader world parade.  Vol. 40, no. 25, Mar. 26-30, 1962.	B972326	1962-03-16	RE489400	1990-09-10	Field Publications Limited Partnership|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	My weekly reader news report.  Vol. 16, no. 25, Mar. 26-30, 1962.	B972327	1962-03-16	RE490195	1990-09-10	Field Publications, L.P.|PWH						
				Field Publications Limited Partnership & Wesleyan University, in a work made for hire.	My weekly reader surprise.  Vol. 4, no. 25, Mar. 26-30, 1962.	B972328	1962-03-16	RE489401	1990-09-10	Field Publications Limited Partnership|PWH						
				Tennessee Williams.	Sweet bird of youth.	DP4697	1962-03-16	RE467259	1990-01-08	John L. Eastman|A						
				Arthur Jaffe Heliochrome Company.	Tapa cloth; lithographic print.	H16791	1962-03-16	RE501680	1990-12-17	Haddad's Fine Arts, Inc.|PWH						
				Eva Broch a.k.a. Eva Broch Pierrakos.	Meeting the pain of destructive patterns.	TX3079234	1962-03-16	RE534273	1990-12-24	John C. Pierrakos|Wr						
					HCO information letter of March 16, 1962: TV auditing demonstrations at Saint Hill.	TX3270710	1962-03-16	RE584005	1990-12-28	Hubbard Association of Scientologists International|PWH						
				Philip John Purser.	Peregrination 22.	UCC work	1962-03-16	RE509906	1990-12-19	Philip John Purser|A						
				George Bernard Shaw.	The Matter with Ireland.	A552346	1962-03-17	RE467514	1990-02-23	Royal Academy of Dramatic Arts|PPW						
				Mignon Good Eberhart.	The Road to the sea.	AI7774	1962-03-17	RE465213	1990-01-22	Mignon G. Eberhart|A						
				Cecil Scott Forester.	Hornblower and the hotspur.  Pt. 4.	AI7826	1962-03-17	RE512860	1990-12-19	Dorothy Ellen Forester|W						
					Little Orphan Annie.	B957263	1962-03-17	RE509840	1990-12-31	Tribune Media Services, Inc.|PWH						
					The New York times.  Vol. 111, no. 38038, Mar. 17, 1962.	B958756	1962-03-17	RE469639	1990-01-25	New York Times Company|PCW						
					Daily news.  Vol. 43, no. 228, Mar. 17, 1962.	B958763	1962-03-17	RE483325	1990-07-03	New York News, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 102, Mar. 17, 1962.	B958809	1962-03-17	RE503012	1990-12-12	Washington Post Company|PCW						
					American quarterly.  Vol. 14, no. 1, spring 1962.	B958968	1962-03-17	RE479730	1990-05-17	American Studies Association|PCW						
				J. Baxter, S. Becker, E. Behrend et al.	The American journal of psychology.  Vol. 75, no. 1, Mar. 1962.	B959358	1962-03-17	RE501521	1990-11-14	Board of Trustees of the University of Illinois|PCW						
					Barron's; national business and financial weekly.  Vol. 42, no. 12, Mar. 19, 1962.	B959801	1962-03-17	RE520768	1990-12-31	Dow Jones & Company, Inc.|PCW						
					Chicago daily tribune.  Vol. 121, no. 66, Mar. 17, 1962.	B959946	1962-03-17	RE470229	1990-02-12	Chicago Tribune Company|PCW						
					Los Angeles times.  Vol. 81, Mar. 18, 1962.	B960129	1962-03-17	RE467327	1990-03-16	Times-Mirror Company|PCW						
					The Christian Science monitor, Boston.  Vol. 54, no. 94, Mar. 17, 1962.	B961400	1962-03-17	RE465132	1990-01-08	Christian Science Publishing Society|PWH						
					The New York times.  Vol. 111, no. 38039, Mar. 18, 1962.	B958757	1962-03-18	RE469640	1990-01-25	New York Times Company|PCW						
					Sunday news.  Vol. 41, no. 46, Mar. 18, 1962.	B958768	1962-03-18	RE483330	1990-07-03	New York News, Inc.|PWH						
					Little Orphan Annie.	B958768	1962-03-18	RE509845	1990-12-31	Tribune Media Services, Inc.|PWH						
					The Washington post and times herald.  Vol. 85, no. 103, Mar. 18, 1962.	B958810	1962-03-18	RE503014	1990-12-12	Washington Post Company|PCW						
					Chicago Sunday tribune.  Vol. 121, no. 11, Mar. 18, 1962.	B959951	1962-03-18	RE470234	1990-02-12	Chicago Tribune Company|PCW						
					Los Angeles times.  Vol. 81, Mar. 19, 1962.	B963089	1962-03-18	RE467336	1990-03-16	Times-Mirror Company|PCW						
				Field Publications Limited Partnership & Wesleyan University, in a work made for hire.	Our times.  Vol. 26, no. 25, Mar. 28, 1962.	B972329	1962-03-18	RE489402	1990-09-10	Field Publications Limited Partnership|PWH						
				Field Publications, L.P. & Wesleyan University, in a work made for hire.	Science and math weekly.  Vol. 2, no. 25, Mar. 28, 1962.	B972331	1962-03-18	RE490586	1990-09-10	Field Publications, L.P.|PWH						
				Walt Disney Productions.	Uncle Remus; cartoon strip.  Mar. 25, 1962.	K64634	1962-03-18	RE480239	1990-07-03	Walt Disney Company|PWH						
					Mickey Mouse; cartoon strip.  Mar. 25, 1962.	K64637	1962-03-18	RE478772	1990-07-03	Walt Disney Company|PWH						
				Walt Disney Productions.	Donald Duck; cartoon strip.  Mar. 25, 1962.	K64640	1962-03-18	RE480187	1990-07-06	Walt Disney Company|PWH						
					Trigonometry.  Form A.	A137968	1962-03-19	RE469303	1990-05-07	Educational Testing Service|PWH						
					Trigonometry.  Form B.	A137969	1962-03-19	RE469304	1990-05-07	Educational Testing Service|PWH						
				Marie DeMiserey, translated by Julie Kernan, employee of the Macmillan Company.	Saint Benedict.	A552357	1962-03-19	RE504811	1990-12-13	Macmillan, Inc.|PWH						
				Louise Andre-Delastre, translated by Rosemary Sheed, employee for hire of the Macmillan Company.	Saint Agnes.	A552358	1962-03-19	RE504803	1990-12-13	Macmillan, Inc.|PWH						
				Chad Walsh.	Campus Gods on trial.	A552359	1962-03-19	RE498814	1990-11-20	Chad Walsh|A						
				Regine and Madeleine Pernoud, translated by Rosemary Sheed, employee for hire of the Macmillan Company.	Saint Jerome.	A552360	1962-03-19	RE504480	1990-12-11	Macmillan, Inc.|PWH						
				Jeanne Ancelet-Hustache, translated by Rosemary Sheed, employee for hire of the Macmillan Company.	Saint Nicholas.	A552361	1962-03-19	RE504481	1990-12-11	Macmillan, Inc.|PWH						
				Louis Chaigne, translated by Rosemary Sheed, employee of the Macmillan Company.	Saint Vincent de Paul.	A552362	1962-03-19	RE504812	1990-12-13	Macmillan, Inc.|PWH						
				J. Darrell Barnard, Celia Stendler, Benjamin Spock et al.	The Macmillan science life series.  Bk. 6.	A552553	1962-03-19	RE499783	1990-11-26	J. Darrell Barnard|A						
				Edith Delamare, translated by Rosemary Sheed, employee for hire of the Macmillan Company.	Saint Martin.	A552648	1962-03-19	RE504482	1990-12-11	Macmillan, Inc.|PWH						
				Sara A. Temkin & Lucy A. Hovell (Lucille A. Hovell)	Jinny Williams: library assistant.	A552658	1962-03-19	RE494808	1990-10-31	Simon & Schuster, Inc.|PWH						
				Alice Rogers Hager.	Love's golden circle.	A552660	1962-03-19	RE504336	1990-12-13	Alice Rogers Hager|A						
					Inventive wizard: George Westinghouse.  Bk.: Israel E. Levine.	A552661	1962-03-19	RE467944	1990-02-05	I. E. Levine|A						
				Arthur Orrmont.	The Indestructible commodore Matthew Perry.	A552662	1962-03-19	RE504337	1990-12-13	Arthur Orrmont|A						
				Margaret Green.	Defender of the Constitution: Andrew Johnson.	A552663	1962-03-19	RE504338	1990-12-13	Margaret Green|A						
				Michael Harrington.	The Other America; poverty in the United States.	A552699	1962-03-19	RE500727	1990-12-05	Stephanie Harrington|W						
				Charles T. Horngren.	Cost accounting: a managerial emphasis.	A552797	1962-03-19	RE490314	1990-09-06	Charles T. Horngren|A						
				Robert M. Gorrell & Charlton Laird.	Modern English handbook.	A552799	1962-03-19	RE490315	1990-09-06	Robert M. Gorrell|A||Charlton Laird|A						
				Jacques Maritain, a new translation by Joseph W. Evans.	Art and scholasticism and the frontiers of poetry.	A552800	1962-03-19	RE512461	1990-11-20	Charles Scribner's Sons|PWH						
				Eloise Engle (Eloise Engle-Paananen)	Sea challenge: the epic voyage of Magellan.	A552804	1962-03-19	RE501370	1990-12-10	Eloise Engle-Paananen|A						
				Paul Hyde Bonner.	Ambassador extraordinary.	A552846	1962-03-19	RE467578	1990-02-22	Henry S. Bonner|C						
				Paul McKee, Annie McCowen & John Awtrey.	English for meaning.  No. 5.	A556088	1962-03-19	RE502807	1990-12-18	Beverly McKee Eaton|C						
					Blueberry pie.  Text: Louise Lee Floethe.	A556187	1962-03-19	RE487988	1990-08-16	Linda M. Wheeler|E						
